"행정구역(시군구)별",2020
"행정구역(시군구)별",총인구수 (명)
"포항시",502916
"남구",230422
"북구",272494
"경주시",253502
"김천시",140548
"안동시",158907
"구미시",416328
"영주시",103119
"영천시",102015
"상주시",97228
"문경시",71406
"경산시",263728
"군위군",23256
"의성군",51724
"청송군",25044
"영양군",16692
"영덕군",36313
"청도군",42263
"고령군",31361
"성주군",43414
"칠곡군",114758
"예천군",55613
"봉화군",31494
"울진군",48716
"울릉군",9077
