"행정구역(시군구)별",2020
"행정구역(시군구)별",총인구수 (명)
"목포시",224044
"여수시",280242
"순천시",282189
"나주시",115613
"광양시",151769
"담양군",46280
"곡성군",28039
"구례군",25719
"고흥군",63922
"보성군",40482
"화순군",62522
"장흥군",37800
"강진군",34597
"해남군",68806
"영암군",53699
"무안군",86132
"함평군",32050
"영광군",53099
"장성군",44464
"완도군",49916
"진도군",31227
"신안군",38938
