"행정구역(시군구)별",2020
"행정구역(시군구)별",총인구수 (명)
"전주시",657432
"완산구",339718
"덕진구",317714
"전주시효자출장소",0
"군산시",267859
"익산시",282276
"익산시함열출장소",0
"정읍시",108508
"남원시",80662
"김제시",82450
"완주군",91609
"진안군",25394
"무주군",24036
"장수군",22085
"임실군",27314
"순창군",27810
"고창군",54529
"부안군",52140
