"행정구역(시군구)별",2020
"행정구역(시군구)별",총인구수 (명)
"청주시",844993
"서원구",194720
"청원구",194373
"상당구",190034
"흥덕구",265866
"충주시",210186
"제천시",133018
"보은군",32412
"옥천군",50527
"영동군",47475
"증평군",36807
"진천군",83718
"괴산군",39393
"음성군",93153
"단양군",29155
